user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
143,full_active,0,-124,1,104,"(100,150]",3,"[1,10)",1,"[1,5)",2039,730+,1,3,2,1151,3.0,0,1,34,201,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
144,full_active,0,-124,1,59,"(50,100]",194,"[100,1k)",43,"[30,60)",1782,730+,1,4,19,578,1.0,0,0,13,330,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
145,full_active,0,1,1,112,"(100,150]",207,"[100,1k)",97,"[60,120)",853,730+,1,2,2,1157,4.0,0,1,8,200,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
146,low_active,0,-124,1,10,"(0,10]",9,"[1,10)",1,"[1,5)",1870,730+,1,4,10,174,3.0,0,0,13,267,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
147,full_active,0,-124,1,366,"(250,500]",15,"[10,100)",11,"[5,30)",91,91-180,0,1,2,1151,3.0,0,1,44,121,5,4,2,1.0,0.0,0.0,0.0,0.0,0.0
148,full_active,0,1,1,191,"(150,250]",43,"[10,100)",29,"[5,30)",1910,730+,1,3,28,993,,0,0,24,264,4,3,0,1.0,0.0,0.0,0.0,0.0,0.0
149,full_active,0,-124,1,163,"(150,250]",26,"[10,100)",16,"[5,30)",2198,730+,1,2,10,129,2.0,0,1,8,294,6,3,0,1.0,0.0,0.0,0.0,1.0,0.0
150,high_active,0,-124,0,32,"(10,50]",11,"[10,100)",2,"[1,5)",573,366-730,1,2,29,906,1.0,0,0,15,151,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
151,full_active,0,-124,1,205,"(150,250]",62,"[10,100)",14,"[5,30)",1926,730+,1,2,2,1159,3.0,0,1,20,191,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
152,middle_active,0,-124,1,87,"(50,100]",9,"[1,10)",9,"[5,30)",654,366-730,0,4,2,1137,3.0,0,1,44,289,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0
153,full_active,0,-124,1,2149,500+,80,"[10,100)",27,"[5,30)",1673,730+,0,4,19,582,2.0,0,0,13,188,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
154,high_active,0,-124,1,75,"(50,100]",38,"[10,100)",29,"[5,30)",349,181-365,0,6,10,1004,1.0,0,0,24,236,1,4,0,1.0,1.0,1.0,0.0,0.0,0.0
155,full_active,0,1,1,482,"(250,500]",211,"[100,1k)",155,"[120,250)",2162,730+,1,3,10,230,1.0,0,0,31,276,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
156,high_active,0,-124,1,569,500+,399,"[100,1k)",304,250+,1055,730+,1,4,19,1265,1.0,0,1,34,80,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
157,full_active,0,1,1,110,"(100,150]",12,"[10,100)",3,"[1,5)",1877,730+,1,3,10,717,3.0,0,0,1,82,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
158,high_active,0,-124,0,11,"(10,50]",0,0,0,0,187,181-365,1,2,2,1177,2.0,0,0,38,139,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0
159,full_active,0,-124,1,10,"(0,10]",9,"[1,10)",3,"[1,5)",348,181-365,0,5,19,513,0.0,0,0,31,42,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
160,high_active,0,-124,0,47,"(10,50]",4,"[1,10)",2,"[1,5)",831,730+,0,4,10,319,5.0,0,1,43,221,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
161,full_active,0,1,1,883,500+,1172,"[1k,5k)",744,250+,1558,730+,0,2,2,1152,3.0,0,1,34,210,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
162,full_active,0,1,1,285,"(250,500]",466,"[100,1k)",174,"[120,250)",1742,730+,1,4,10,287,1.0,0,0,7,77,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
163,full_active,0,1,1,120,"(100,150]",89,"[10,100)",57,"[30,60)",2394,730+,1,2,10,118,3.0,0,1,43,221,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
164,full_active,0,-124,1,25,"(10,50]",29,"[10,100)",11,"[5,30)",983,730+,0,1,10,92,2.0,0,1,0,160,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
165,low_active,0,-124,1,3130,500+,143,"[100,1k)",133,"[120,250)",814,730+,1,0,19,572,0.0,0,1,9,88,5,3,0,1.0,0.0,1.0,0.0,0.0,0.0
166,full_active,0,-124,1,242,"(150,250]",10,"[10,100)",4,"[1,5)",515,366-730,0,1,29,978,1.0,0,0,31,299,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
167,full_active,0,-124,1,1,"(0,10]",28,"[10,100)",0,0,1905,730+,1,2,31,375,3.0,0,1,44,147,4,2,0,1.0,0.0,0.0,0.0,1.0,0.0
168,full_active,0,-124,1,28,"(10,50]",69,"[10,100)",4,"[1,5)",896,730+,1,2,19,515,0.0,0,1,12,70,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
169,high_active,0,-124,1,38,"(10,50]",11,"[10,100)",6,"[5,30)",1065,730+,1,1,31,726,0.0,0,0,30,114,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
170,low_active,0,-124,0,1,"(0,10]",1,"[1,10)",0,0,96,91-180,0,4,19,1268,,0,1,5,270,5,0,0,1.0,1.0,1.0,0.0,0.0,0.0
171,high_active,0,1,1,93,"(50,100]",58,"[10,100)",16,"[5,30)",1860,730+,1,4,2,1160,5.0,0,0,13,67,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
172,full_active,0,-124,1,229,"(150,250]",38,"[10,100)",14,"[5,30)",1514,730+,0,4,29,920,1.0,0,0,13,330,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
173,full_active,0,-124,1,654,500+,27,"[10,100)",13,"[5,30)",797,730+,1,3,10,230,1.0,0,1,10,449,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
174,full_active,0,-124,1,29,"(10,50]",8,"[1,10)",0,0,1130,730+,1,3,10,475,6.0,0,0,33,107,1,4,0,1.0,0.0,0.0,0.0,1.0,0.0
175,full_active,0,-124,1,319,"(250,500]",347,"[100,1k)",142,"[120,250)",2304,730+,0,2,2,1152,3.0,0,0,15,214,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
176,full_active,0,1,1,131,"(100,150]",247,"[100,1k)",131,"[120,250)",1867,730+,1,1,10,456,1.0,0,1,34,273,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
177,full_active,0,-124,1,2359,500+,28,"[10,100)",8,"[5,30)",969,730+,0,6,10,846,1.0,0,1,20,218,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
178,2_14_day_new,0,1,1,1234,500+,403,"[100,1k)",203,"[120,250)",1396,730+,1,5,28,649,,0,0,33,195,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
179,high_active,0,-124,1,1374,500+,702,"[100,1k)",663,250+,638,366-730,0,4,19,605,1.0,0,1,10,76,3,4,0,1.0,0.0,1.0,0.0,0.0,0.0
180,high_active,0,-124,0,13,"(10,50]",1,"[1,10)",1,"[1,5)",98,91-180,1,4,10,262,0.0,0,0,13,117,6,0,0,,,,,,
181,2_14_day_new,0,-124,1,224,"(150,250]",301,"[100,1k)",164,"[120,250)",1535,730+,1,2,28,1000,,0,0,15,214,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
182,full_active,0,-124,0,62,"(50,100]",2,"[1,10)",0,0,375,366-730,1,4,2,1164,5.0,0,1,32,33,2,4,2,1.0,0.0,0.0,0.0,0.0,0.0
183,full_active,0,-124,1,78,"(50,100]",192,"[100,1k)",77,"[60,120)",1559,730+,0,2,2,1153,4.0,0,1,34,345,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
184,middle_active,0,-124,1,35,"(10,50]",50,"[10,100)",34,"[30,60)",461,366-730,0,1,31,23,1.0,0,0,15,69,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
185,middle_active,0,-124,1,67,"(50,100]",2,"[1,10)",0,0,1335,730+,1,1,19,595,1.0,0,1,34,381,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
186,full_active,0,-124,1,599,500+,1775,"[1k,5k)",66,"[60,120)",1916,730+,1,2,19,569,1.0,0,0,31,193,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
187,full_active,0,1,1,771,500+,497,"[100,1k)",417,250+,916,730+,1,3,2,1159,3.0,0,0,7,323,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
188,high_active,0,1,1,106,"(100,150]",19,"[10,100)",6,"[5,30)",1725,730+,1,3,19,543,2.0,0,1,8,181,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
189,high_active,0,-124,1,86,"(50,100]",1,"[1,10)",1,"[1,5)",609,366-730,1,2,29,936,1.0,0,1,2,399,4,4,0,1.0,0.0,0.0,0.0,1.0,0.0
190,high_active,0,-124,0,220,"(150,250]",55,"[10,100)",46,"[30,60)",1669,730+,1,5,29,949,1.0,0,0,24,380,1,2,0,1.0,1.0,1.0,0.0,0.0,0.0
191,full_active,0,-124,1,24,"(10,50]",20,"[10,100)",1,"[1,5)",1216,730+,0,4,2,1165,6.0,0,0,1,82,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0
192,full_active,0,-124,1,141,"(100,150]",23,"[10,100)",1,"[1,5)",2592,730+,1,3,2,1153,4.0,0,1,8,248,6,3,2,0.0,0.0,0.0,0.0,1.0,0.0
193,full_active,0,1,1,158,"(150,250]",97,"[10,100)",9,"[5,30)",2425,730+,0,2,20,455,3.0,0,0,22,186,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
194,high_active,0,-124,1,28,"(10,50]",7,"[1,10)",0,0,37,31-60,0,1,19,515,0.0,0,0,7,182,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
195,high_active,0,-124,1,44,"(10,50]",19,"[10,100)",4,"[1,5)",715,366-730,0,1,2,1175,1.0,0,0,26,124,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0
196,full_active,0,-124,0,119,"(100,150]",5,"[1,10)",4,"[1,5)",268,181-365,1,4,10,286,1.0,0,0,31,283,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
197,full_active,0,-124,1,8,"(0,10]",6,"[1,10)",6,"[5,30)",235,181-365,1,4,10,69,1.0,0,0,14,116,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
198,full_active,0,-124,0,76,"(50,100]",9,"[1,10)",7,"[5,30)",1526,730+,1,4,49,1012,1.0,0,1,20,272,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
199,high_active,0,-124,1,261,"(250,500]",259,"[100,1k)",109,"[60,120)",1586,730+,1,4,19,595,1.0,0,0,13,330,5,4,0,1.0,0.0,0.0,0.0,0.0,0.0
200,2_14_day_new,0,1,1,886,500+,1440,"[1k,5k)",168,"[120,250)",2450,730+,1,3,10,118,3.0,0,0,38,139,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0
201,full_active,0,-124,1,50,"(10,50]",6,"[1,10)",2,"[1,5)",141,91-180,1,3,2,1159,3.0,0,1,20,191,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
202,full_active,0,-124,0,173,"(150,250]",54,"[10,100)",52,"[30,60)",264,181-365,0,4,29,891,1.0,0,0,15,69,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
203,high_active,0,1,1,12,"(10,50]",13,"[10,100)",6,"[5,30)",1311,730+,1,2,2,1165,6.0,0,0,42,112,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
204,full_active,0,-124,1,82,"(50,100]",349,"[100,1k)",81,"[60,120)",2095,730+,0,2,2,1171,5.0,0,0,15,214,6,0,2,1.0,0.0,0.0,0.0,0.0,0.0
205,high_active,0,-124,1,64,"(50,100]",60,"[10,100)",33,"[30,60)",794,730+,0,1,29,978,1.0,0,1,18,256,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
206,middle_active,0,-124,0,16,"(10,50]",0,0,0,0,135,91-180,1,1,19,567,0.0,0,1,9,402,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
207,high_active,0,-124,1,303,"(250,500]",349,"[100,1k)",75,"[60,120)",1757,730+,1,5,10,1037,0.0,0,1,34,80,1,3,0,,,,,,
208,full_active,0,-124,1,331,"(250,500]",74,"[10,100)",62,"[60,120)",1502,730+,1,3,19,620,1.0,0,0,42,63,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
209,full_active,0,-124,1,71,"(50,100]",8,"[1,10)",0,0,1659,730+,0,4,10,287,1.0,0,1,8,36,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0
210,full_active,0,-124,1,569,500+,560,"[100,1k)",560,250+,261,181-365,1,1,29,892,0.0,0,1,34,80,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
211,full_active,0,1,1,144,"(100,150]",413,"[100,1k)",143,"[120,250)",1323,730+,1,1,29,990,1.0,0,0,38,139,4,3,0,1.0,0.0,0.0,0.0,0.0,0.0
212,high_active,0,-124,1,54,"(50,100]",11,"[10,100)",1,"[1,5)",451,366-730,0,4,2,1185,2.0,0,0,13,333,6,0,1,,,,,,
213,full_active,0,-124,1,3717,500+,4133,"[1k,5k)",3542,250+,1812,730+,0,2,2,1165,6.0,0,1,8,259,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
214,full_active,0,-124,1,936,500+,0,0,0,0,1607,730+,1,2,10,178,3.0,0,0,30,119,1,2,0,1.0,0.0,0.0,0.0,0.0,1.0
215,full_active,0,-124,1,331,"(250,500]",40,"[10,100)",4,"[1,5)",1788,730+,1,4,19,612,2.0,0,1,20,85,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
216,high_active,0,-124,1,39,"(10,50]",12,"[10,100)",6,"[5,30)",312,181-365,1,1,29,936,1.0,0,1,43,226,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
217,full_active,0,-124,1,5000,500+,5151,"[5k,1w)",4690,250+,1961,730+,1,5,29,929,2.0,0,0,24,264,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
218,full_active,0,1,1,75,"(50,100]",84,"[10,100)",52,"[30,60)",1190,730+,1,2,29,1321,1.0,0,0,1,82,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
219,full_active,0,1,1,1251,500+,318,"[100,1k)",182,"[120,250)",2449,730+,1,4,29,891,1.0,0,0,19,78,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
220,high_active,0,-124,0,237,"(150,250]",18,"[10,100)",13,"[5,30)",1126,730+,0,5,2,1177,2.0,0,0,30,290,3,4,2,1.0,0.0,0.0,0.0,0.0,0.0
221,full_active,0,1,1,165,"(150,250]",26,"[10,100)",2,"[1,5)",2700,730+,0,2,2,1160,4.0,0,1,5,332,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
222,middle_active,0,-124,0,142,"(100,150]",3,"[1,10)",0,0,911,730+,1,1,2,1132,2.0,0,1,5,332,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0
223,middle_active,0,-124,0,5,"(0,10]",0,0,0,0,452,366-730,1,2,19,620,1.0,0,0,1,82,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
224,low_active,0,-124,1,31,"(10,50]",19,"[10,100)",8,"[5,30)",148,91-180,1,0,19,525,0.0,0,0,42,50,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
225,middle_active,0,-124,1,16,"(10,50]",50,"[10,100)",5,"[5,30)",457,366-730,0,1,29,878,0.0,0,1,8,349,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
226,full_active,0,1,1,79,"(50,100]",120,"[100,1k)",75,"[60,120)",507,366-730,1,2,19,642,1.0,0,1,34,328,3,3,0,1.0,0.0,0.0,0.0,1.0,0.0
227,high_active,0,-124,1,161,"(150,250]",31,"[10,100)",24,"[5,30)",977,730+,0,2,10,276,1.0,0,1,9,372,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
228,full_active,0,1,1,4673,500+,5003,"[5k,1w)",3192,250+,1723,730+,0,6,10,765,2.0,0,0,19,170,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
229,full_active,0,-124,1,794,500+,1537,"[1k,5k)",792,250+,2017,730+,0,1,2,1162,7.0,0,0,31,432,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
230,full_active,0,-124,0,18,"(10,50]",1,"[1,10)",0,0,422,366-730,1,4,10,396,1.0,0,1,2,399,4,3,0,1.0,1.0,1.0,0.0,0.0,0.0
231,full_active,0,1,1,417,"(250,500]",533,"[100,1k)",194,"[120,250)",1087,730+,0,4,29,950,1.0,0,0,13,392,6,4,0,1.0,1.0,0.0,0.0,0.0,0.0
232,high_active,0,-124,1,29,"(10,50]",924,"[100,1k)",29,"[5,30)",1197,730+,1,1,19,606,1.0,0,1,2,399,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
233,full_active,0,-124,1,958,500+,163,"[100,1k)",106,"[60,120)",1132,730+,1,4,10,322,5.0,0,0,26,108,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
234,full_active,0,-124,1,267,"(250,500]",387,"[100,1k)",239,"[120,250)",717,366-730,1,2,2,1159,3.0,0,0,7,40,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
235,full_active,0,-124,0,52,"(50,100]",4,"[1,10)",3,"[1,5)",321,181-365,1,4,10,844,1.0,0,0,13,330,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
236,high_active,0,-124,1,84,"(50,100]",136,"[100,1k)",83,"[60,120)",632,366-730,0,1,29,955,3.0,0,1,8,294,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
237,full_active,0,1,1,227,"(150,250]",408,"[100,1k)",29,"[5,30)",944,730+,0,0,10,230,1.0,0,1,20,191,5,0,0,1.0,0.0,1.0,0.0,0.0,0.0
238,full_active,0,-124,1,14,"(10,50]",715,"[100,1k)",9,"[5,30)",30,15-30,0,4,29,904,2.0,0,0,24,410,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
239,high_active,0,-124,0,3,"(0,10]",0,0,0,0,994,730+,0,1,19,600,2.0,0,1,44,289,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
240,full_active,0,-124,1,227,"(150,250]",10,"[10,100)",2,"[1,5)",1557,730+,1,4,10,320,6.0,0,0,1,82,2,4,0,1.0,0.0,0.0,0.0,0.0,0.0
241,full_active,0,-124,1,171,"(150,250]",8,"[1,10)",5,"[5,30)",1510,730+,1,3,10,867,0.0,0,0,31,299,6,2,0,0.0,0.0,1.0,0.0,0.0,0.0
242,high_active,0,-124,1,81,"(50,100]",1379,"[1k,5k)",47,"[30,60)",1394,730+,0,3,28,658,,0,1,43,68,3,3,0,0.0,0.0,1.0,0.0,0.0,0.0
243,high_active,0,-124,1,300,"(250,500]",38,"[10,100)",25,"[5,30)",2213,730+,1,4,2,1153,4.0,0,0,1,82,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0
244,full_active,0,-124,1,477,"(250,500]",1278,"[1k,5k)",166,"[120,250)",1816,730+,1,4,19,569,1.0,0,0,7,40,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
245,full_active,0,1,1,31,"(10,50]",49,"[10,100)",5,"[5,30)",2833,730+,1,3,2,1165,6.0,0,0,31,432,4,0,2,1.0,0.0,0.0,0.0,0.0,0.0
246,full_active,0,-124,1,71,"(50,100]",30,"[10,100)",7,"[5,30)",843,730+,0,1,10,230,1.0,0,0,13,390,3,2,0,1.0,1.0,1.0,0.0,0.0,0.0
247,middle_active,0,-124,0,12,"(10,50]",0,0,0,0,105,91-180,1,4,2,1220,2.0,0,0,13,392,6,0,2,,,,,,
248,full_active,0,-124,0,1119,500+,22,"[10,100)",17,"[5,30)",2250,730+,1,3,2,1169,8.0,0,1,20,326,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
249,full_active,0,-124,1,1486,500+,47,"[10,100)",44,"[30,60)",1216,730+,0,2,19,655,1.0,0,0,31,42,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
250,full_active,0,-124,0,283,"(250,500]",2,"[1,10)",2,"[1,5)",1779,730+,1,2,2,1161,8.0,0,1,32,33,2,4,2,1.0,0.0,0.0,0.0,0.0,0.0
251,full_active,0,-124,1,68,"(50,100]",103,"[100,1k)",67,"[60,120)",910,730+,1,1,2,1159,3.0,0,1,20,218,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
252,middle_active,0,-124,1,391,"(250,500]",131,"[100,1k)",106,"[60,120)",585,366-730,0,1,48,708,1.0,0,1,2,399,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
253,middle_active,0,-124,0,0,0,1,"[1,10)",0,0,48,31-60,1,1,2,1181,1.0,0,1,5,453,6,2,2,,,,,,
254,high_active,0,-124,1,14,"(10,50]",5,"[1,10)",0,0,1702,730+,1,1,19,625,2.0,0,0,15,214,6,0,0,1.0,1.0,0.0,0.0,0.0,0.0
255,high_active,0,-124,1,30,"(10,50]",3,"[1,10)",0,0,68,61-90,1,4,19,620,1.0,0,0,42,63,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
256,full_active,0,-124,1,80,"(50,100]",3,"[1,10)",3,"[1,5)",801,730+,0,4,0,10,1.0,0,0,15,438,3,4,0,1.0,0.0,1.0,0.0,0.0,0.0
257,full_active,0,-124,0,36,"(10,50]",1,"[1,10)",1,"[1,5)",39,31-60,1,0,2,1177,2.0,0,1,20,191,5,0,2,,,,,,
258,full_active,0,-124,1,375,"(250,500]",862,"[100,1k)",318,250+,1376,730+,1,1,2,1153,4.0,0,0,13,390,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0
259,full_active,0,-124,1,9,"(0,10]",14,"[10,100)",1,"[1,5)",1730,730+,0,3,2,1153,5.0,0,1,8,260,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
260,high_active,0,-124,0,106,"(100,150]",8,"[1,10)",5,"[5,30)",1106,730+,0,6,31,751,1.0,0,0,7,182,1,3,0,,,,,,
261,full_active,0,-124,0,58,"(50,100]",7,"[1,10)",2,"[1,5)",1669,730+,0,2,31,459,3.0,0,1,21,91,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
262,middle_active,0,-124,1,3520,500+,831,"[100,1k)",431,250+,1106,730+,1,5,19,605,1.0,0,0,14,135,6,3,0,0.0,1.0,1.0,0.0,0.0,0.0
263,high_active,0,-124,1,215,"(150,250]",4,"[1,10)",2,"[1,5)",518,366-730,1,3,28,98,,0,1,20,174,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
264,full_active,0,1,1,376,"(250,500]",95,"[10,100)",73,"[60,120)",451,366-730,1,6,9,296,0.0,0,0,22,412,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
265,full_active,0,-124,1,133,"(100,150]",40,"[10,100)",19,"[5,30)",1387,730+,1,4,29,1426,1.0,0,0,19,48,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
266,full_active,0,1,1,396,"(250,500]",169,"[100,1k)",59,"[30,60)",1864,730+,0,4,10,287,1.0,0,0,24,357,3,3,0,,,,,,
267,full_active,0,-124,1,161,"(150,250]",46,"[10,100)",2,"[1,5)",282,181-365,0,0,29,882,1.0,0,1,0,58,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
268,full_active,0,-124,1,173,"(150,250]",11,"[10,100)",10,"[5,30)",1156,730+,1,4,10,230,1.0,0,0,7,427,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
269,full_active,0,-124,0,37,"(10,50]",0,0,0,0,307,181-365,1,1,19,595,1.0,0,0,13,392,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
270,full_active,0,1,1,398,"(250,500]",78,"[10,100)",57,"[30,60)",1089,730+,0,2,29,919,1.0,0,1,44,121,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
271,high_active,0,-124,0,56,"(50,100]",1,"[1,10)",0,0,1792,730+,1,3,2,1153,4.0,0,1,8,181,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0
272,full_active,0,1,1,681,500+,163,"[100,1k)",0,0,2155,730+,0,3,10,261,6.0,0,0,15,394,4,2,0,1.0,0.0,0.0,0.0,1.0,0.0
273,high_active,0,-124,0,0,0,0,0,0,0,179,91-180,1,6,31,415,0.0,0,0,13,392,6,3,0,1.0,1.0,0.0,0.0,0.0,0.0
274,full_active,0,-124,1,944,500+,25,"[10,100)",12,"[5,30)",2549,730+,1,4,10,855,1.0,0,1,20,348,4,4,0,1.0,0.0,0.0,1.0,0.0,0.0
275,full_active,0,-124,1,63,"(50,100]",49,"[10,100)",29,"[5,30)",2065,730+,1,4,29,886,1.0,0,0,22,412,5,4,0,0.0,1.0,0.0,0.0,0.0,0.0
276,high_active,0,-124,1,1072,500+,21,"[10,100)",20,"[5,30)",774,730+,1,3,10,242,1.0,0,0,15,118,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
277,full_active,0,1,1,342,"(250,500]",6034,"[5k,1w)",119,"[60,120)",1728,730+,0,4,19,639,2.0,0,0,14,440,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
278,full_active,0,-124,1,2260,500+,1711,"[1k,5k)",551,250+,1266,730+,0,1,19,634,2.0,0,0,7,252,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
279,high_active,0,-124,1,28,"(10,50]",4,"[1,10)",2,"[1,5)",34,31-60,1,1,28,139,,0,0,15,151,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
280,full_active,0,1,1,808,500+,114,"[100,1k)",84,"[60,120)",2399,730+,1,3,19,602,2.0,0,0,24,380,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0
281,middle_active,0,-124,1,318,"(250,500]",482,"[100,1k)",314,250+,1805,730+,0,2,2,1176,2.0,0,1,34,201,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
282,full_active,0,-124,1,17,"(10,50]",12,"[10,100)",3,"[1,5)",2049,730+,1,4,19,656,2.0,0,1,9,88,5,4,0,1.0,0.0,0.0,0.0,0.0,0.0
283,full_active,0,-124,0,8,"(0,10]",8,"[1,10)",4,"[1,5)",975,730+,1,4,2,1162,8.0,0,0,7,77,5,2,2,1.0,0.0,0.0,1.0,0.0,0.0
284,middle_active,0,-124,1,143,"(100,150]",38,"[10,100)",20,"[5,30)",1034,730+,0,1,29,950,1.0,0,0,15,438,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
285,full_active,0,-124,1,767,500+,35,"[10,100)",21,"[5,30)",1856,730+,1,1,10,240,0.0,0,0,13,117,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
286,full_active,0,-124,1,38,"(10,50]",26,"[10,100)",6,"[5,30)",3187,730+,0,3,29,955,3.0,0,1,32,33,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
287,middle_active,0,-124,1,220,"(150,250]",57,"[10,100)",31,"[30,60)",2617,730+,0,4,2,1168,7.0,0,0,24,264,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
288,middle_active,0,-124,1,247,"(150,250]",19,"[10,100)",14,"[5,30)",1810,730+,1,2,29,932,2.0,0,1,17,429,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
289,full_active,0,-124,1,412,"(250,500]",499,"[100,1k)",327,250+,322,181-365,1,1,2,1162,8.0,0,1,18,144,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0
